1.30483,1.17583,1.13394,1.13823,1.20674,1.40706,1.79057,2.18475,2.27842,2.0213
9.33446,7.08402,6.12784,5.77901,5.54757,5.23081,5.04899,4.91993,4.82618,4.73497
4.22126,3.65143,3.55405,3.61633,3.90095,3.9564,3.97307,3.65629,3.47755,3.26547
1.19919,1.06897,1.03811,1.03224,1.07145,1.15191,1.2704,1.37885,1.43071,1.38547
2.06663,1.52937,1.47399,1.57818,1.95511,2.55118,2.75565,2.34486,1.88448,1.56446
0.581627,0.516838,0.477913,0.452662,0.435478,0.42343,0.41479,0.408487,0.403815,0.400303
0.456529,0.395502,0.447859,0.788767,2.09114,3.15533,1.90692,0.971208,0.599295,0.469476
0.343474,0.468636,1.81509,1.02194,0.964422,0.940646,0.934675,0.943086,0.970164,0.927689
1.16808,1.14221,1.08126,1.46208,2.52017,3.03231,2.45977,1.70232,1.41614,1.22705
0.267124,0.236663,0.227888,0.222809,0.219637,0.217541,0.216071,0.214983,0.214138,0.213454
0.573172,0.641677,1.25332,2.26276,1.92602,1.15967,0.69326,0.521852,0.454524,0.426547
0.400308,0.488029,2.27203,0.946072,0.69163,0.604408,0.571884,0.559082,0.553812,0.552556
0.537858,0.860668,2.53034,3.35765,2.03767,0.905148,0.617405,0.477017,0.447463,0.435542
0.542904,0.438581,0.407282,0.4052,0.42434,0.503942,0.764425,1.29876,1.9385,1.40562
0.451411,0.359309,0.337535,0.328611,0.321642,0.316764,0.312858,0.309622,0.306966,0.305042
0.348667,0.314817,0.289557,0.283722,0.281444,0.289811,0.315886,0.307355,0.386413,0.522675
1.20947,1.61536,4.12898,3.37162,1.65903,1.0723,0.945477,0.908195,0.892529,0.883224
0.325722,0.287411,0.278337,0.275612,0.276407,0.284812,0.319398,0.451898,0.83534,1.39617
0.464241,0.436078,0.429928,0.45077,0.557325,0.935151,2.03576,2.39886,1.88082,0.89451
0.290263,0.267554,0.254702,0.246504,0.240851,0.236722,0.233565,0.231061,0.229022,0.227328
0.434166,0.359236,0.347314,0.37648,0.556923,1.23164,2.09488,1.73455,1.01682,0.62245
1.18535,1.12005,1.18946,1.3845,1.78276,1.99199,2.01424,1.60201,1.37192,1.18428
1.25091,1.19981,1.24544,1.42182,1.79591,1.68519,1.89731,1.59944,1.65655,1.37791
0.448406,0.389557,0.378563,0.384572,0.409408,0.469248,0.603622,0.859392,1.18955,1.14758
0.488931,0.42785,0.409755,0.397768,0.38964,0.385405,0.387018,0.401106,0.447844,0.585588
0.356504,0.423202,0.432983,0.585041,0.949804,1.32082,1.16637,0.834993,0.562307,0.44923
0.33234,0.323209,0.330134,0.36596,0.47335,0.694677,0.990984,1.15857,1.07135,0.851221
0.513026,0.536461,1.57664,2.97388,2.69898,1.23775,0.744488,0.573482,0.511111,0.485568
0.361678,0.327598,0.315139,0.30925,0.305754,0.303388,0.301658,0.300321,0.299235,0.298316
0.398181,0.39169,0.482283,0.85005,1.49605,1.53641,1.04717,0.676051,0.503926,0.427421
0.316349,0.292193,0.284159,0.279355,0.282133,0.298519,0.351099,0.512765,0.941264,1.67913
0.43476,0.402062,0.391572,0.405627,0.516525,1.08607,2.28573,2.06626,1.5596,0.760441
0.441326,0.389403,0.36682,0.354751,0.347279,0.342172,0.338514,0.335974,0.334671,0.335522
0.41077,0.375574,0.36957,0.402928,0.624479,1.53583,2.34764,1.47252,0.793962,0.521881
0.365057,0.316005,0.308994,0.304248,0.301017,0.298984,0.298089,0.298809,0.303127,0.318062
0.288324,0.4008,1.08839,2.54437,2.11849,0.889031,0.458545,0.321166,0.275068,0.257227
0.359826,0.333588,0.322543,0.316972,0.313628,0.311326,0.309653,0.308525,0.308108,0.309104
0.342079,0.311643,0.300371,0.303408,0.365139,0.467449,0.806617,1.55929,1.61562,1.01799
0.357551,0.328752,0.337739,0.381278,0.510842,0.805041,1.1811,1.25204,0.993838,0.724735
0.318255,0.299682,0.289295,0.283455,0.280042,0.277887,0.276402,0.275449,0.275793,0.28309
0.366226,0.337687,0.334437,0.392106,0.844556,2.54718,2.28193,1.05101,0.55497,0.405053
0.289432,0.260431,0.258258,0.354098,0.528878,0.787244,1.30221,2.1634,1.80414,1.06345
0.494632,0.469639,0.454177,0.444706,0.439248,0.437196,0.439023,0.44846,0.47921,0.577674
0.380213,0.335762,0.322362,0.32001,0.325765,0.348327,0.422252,0.651079,1.17894,1.56894
0.354595,0.334069,0.422652,0.947001,2.6693,2.84999,0.827804,0.681659,0.594016,0.550289
0.512338,0.488498,0.472842,0.462135,0.454558,0.448938,0.444521,0.440837,0.437601,0.434646
0.37523,0.335028,0.340125,0.444184,1.01912,2.61896,2.464,1.24208,0.650986,0.450398
0.479406,0.440445,0.416854,0.402134,0.392924,0.387273,0.384033,0.382797,0.384193,0.391415
0.472007,0.461953,0.414248,0.400967,0.535083,1.39437,2.96987,2.51676,0.609975,0.529261
0.518946,0.426982,0.408352,0.403085,0.401099,0.400132,0.399579,0.399252,0.399128,0.399322
0.413902,0.394319,0.419468,0.58946,1.17508,1.94798,1.64453,0.971978,0.615351,0.465403
0.704178,0.592129,0.552414,0.542881,0.553869,0.596631,0.714231,0.995804,1.45985,1.69319
0.491353,0.521834,0.856006,1.03719,1.3335,1.57784,1.44759,1.13419,0.873649,0.717206
0.299414,0.261449,0.251396,0.244538,0.239733,0.236408,0.234131,0.232577,0.231509,0.230756
0.270579,0.27245,0.303326,0.408823,0.721291,1.30074,1.5198,0.627578,0.499261,0.425902
0.4417,0.422797,0.412753,0.409348,0.424186,0.576656,1.62077,3.69991,2.64602,1.21543
0.290648,0.273098,0.264284,0.25905,0.255323,0.252308,0.24971,0.247416,0.245376,0.243555
0.439618,0.381394,0.354236,0.341573,0.336914,0.340036,0.35932,0.427809,0.649681,1.18658
0.456495,0.534803,1.2452,2.86172,2.59155,1.3938,0.757219,0.546999,0.476108,0.448786
0.37797,0.327286,0.324303,0.474022,1.00214,1.45397,1.76282,1.52843,1.0716,0.757614
0.389423,0.350087,0.329421,0.31887,0.313581,0.31092,0.309558,0.308922,0.30901,0.310817
2.17686,3.73678,8.88823,4.83551,3.24026,2.26363,2.02205,1.9067,1.85606,1.82722
0.504245,0.474267,0.455517,0.443967,0.436967,0.432759,0.430197,0.428567,0.427451,0.426598
0.50786,0.470396,0.450451,0.437935,0.429575,0.423981,0.420527,0.419206,0.421047,0.429873
0.461125,0.398406,0.390922,0.443173,1.05272,4.20355,3.16701,1.20928,0.622593,0.464864
0.386328,0.366425,0.355572,0.349378,0.345492,0.342709,0.340431,0.338383,0.336452,0.334589
0.318807,0.281449,0.269851,0.272733,0.30473,0.440662,0.875482,1.77032,1.64921,1.03263
0.575779,0.571165,0.805166,1.75633,2.72626,2.47587,1.583,1.01212,0.760948,0.651201
0.265703,0.261495,0.259916,0.264388,0.288346,0.386897,0.761883,1.75413,2.55319,1.95281
0.28567,0.274484,0.26893,0.265199,0.262559,0.260682,0.259344,0.258383,0.257678,0.257144
0.350397,0.325347,0.320696,0.330087,0.359267,0.424287,0.533559,0.580633,0.729739,0.688614
0.395352,0.384534,0.432456,0.80986,2.59399,3.75138,1.94955,0.894747,0.553345,0.441712
0.483669,0.458156,0.446877,0.439838,0.434852,0.431099,0.428148,0.425726,0.423672,0.421905
0.567202,0.464782,0.446434,0.440911,0.437698,0.437423,0.458507,0.689354,2.34005,3.771
0.333015,0.306298,0.299954,0.29707,0.295356,0.294181,0.293274,0.292503,0.291797,0.291125
0.422982,0.481061,0.649334,0.723416,0.494353,0.38015,0.330046,0.313096,0.309751,0.347461
0.342383,0.537828,2.02919,3.82323,1.90856,0.780008,0.452579,0.354616,0.32115,0.308019
0.246562,0.215991,0.204585,0.204921,0.222291,0.279872,0.451035,0.900145,1.63017,1.80893
0.563357,0.521243,0.507131,0.498049,0.491058,0.485431,0.480793,0.476883,0.473521,0.470578
0.55261,0.465499,0.477123,0.755796,2.28308,3.4889,1.8607,0.875246,0.566606,0.465751
0.356255,0.341522,0.337192,0.333529,0.330392,0.327711,0.325416,0.323446,0.321744,0.320259
0.683324,0.615177,0.657991,1.25443,3.84224,3.62349,1.6483,0.892584,0.664626,0.590123
1.26407,1.2846,1.34762,1.31418,1.28266,1.26039,1.2529,1.26101,1.28907,1.33869
0.57948,0.542019,0.525909,0.539323,0.635005,1.02286,2.06596,2.71718,1.87826,1.12289
0.583137,0.556741,0.542285,0.539368,0.553285,0.601849,0.738023,1.08185,1.73672,2.22509
0.45292,0.435618,0.441269,0.506904,0.758046,1.45493,2.66902,2.82968,1.46151,1.07647
0.745624,0.641569,0.614992,0.600981,0.592325,0.586889,0.583471,0.581311,0.579911,0.578951
0.406957,0.436842,0.535237,0.776229,1.38576,1.77536,1.79093,1.08655,0.838995,0.591731
0.485693,0.430123,0.407909,0.391549,0.379257,0.370001,0.363005,0.357684,0.353606,0.350447
0.458513,0.414928,0.415665,0.433897,0.488813,0.631121,0.940198,1.29324,1.29921,0.994259
0.750208,0.634654,0.582879,0.555881,0.539737,0.530497,0.530462,0.556573,0.684403,1.17593
272196.0,271349.0,270764.0,270290.0,269881.0,269505.0,269161.0,268836.0,268523.0,268226.0
1.09578,1.09353,1.09121,1.08883,1.08639,1.08389,1.08132,1.0787,1.07602,1.07329
0.654343,0.669999,0.641432,0.632645,0.627683,0.623224,0.61889,0.61462,0.610406,0.606249
1.05931,1.01889,0.989853,0.965483,0.94383,0.924506,0.907327,0.892128,0.878767,0.867061
0.478134,0.44589,0.420387,0.400714,0.385719,0.374151,0.365333,0.358672,0.353679,0.349942
1.67515,1.57431,1.52998,1.5002,1.47918,1.4632,1.45003,1.43837,1.42749,1.41702
0.918853,0.781299,0.734139,0.71849,0.712972,0.71044,0.708738,0.707263,0.705871,0.704517
0.563209,0.516304,0.492241,0.480086,0.473831,0.470343,0.468082,0.466335,0.464798,0.463349
1.14236,0.939563,0.898807,0.874733,0.857142,0.843268,0.831807,0.822033,0.81352,0.805981
1.4859,1.24405,1.16228,1.11463,1.07973,1.05096,1.02632,1.00484,0.985985,0.969388
0.521324,0.498873,0.504147,0.519933,0.597598,0.72925,1.07664,1.27821,1.41714,1.08929
1.02355,1.42307,2.4033,3.06837,2.24359,1.63522,1.15826,1.0073,0.927579,0.897658
1.24603,1.16728,1.11148,1.08607,1.07355,1.09823,1.15681,1.31916,1.59365,2.09252
0.872157,0.765954,0.725461,0.700787,0.682836,0.668887,0.657618,0.648321,0.640538,0.634006
0.953349,1.39718,2.41622,2.27483,1.79768,1.05351,0.877257,0.783439,0.736679,0.718907
0.732156,0.640475,0.600761,0.580981,0.571276,0.568861,0.575165,0.596203,0.648121,0.764781
0.815725,0.876546,1.15292,1.84574,2.0498,1.46179,1.12726,0.961649,0.825418,0.779136
1.13101,1.22806,1.58598,2.22554,2.371,2.00835,1.46242,1.20273,1.0614,0.987793
0.48625,0.450394,0.431762,0.419214,0.410651,0.404839,0.400891,0.398188,0.396293,0.394922
0.450309,0.518632,0.794599,1.27914,1.87622,1.4671,1.0566,0.617854,0.519415,0.4337
0.509467,0.486222,0.527158,0.740116,1.48176,2.83101,2.88099,1.43009,0.89436,0.615713
0.275492,0.26249,0.256509,0.252554,0.249304,0.2464,0.24386,0.241641,0.239727,0.238133
0.607126,0.885109,1.70558,2.54946,2.06616,1.24785,0.815143,0.627579,0.548108,0.513445
0.435584,0.363323,0.356898,0.353285,0.350142,0.347302,0.344727,0.342394,0.340279,0.338362
0.748396,1.05666,2.08196,2.46177,1.95002,1.01797,0.789302,0.619913,0.587585,0.550353
0.786178,0.739568,0.7096,0.688433,0.673248,0.662865,0.657476,0.659413,0.676955,0.735023
0.635939,0.571725,0.538104,0.554577,1.03201,4.79759,4.2939,1.40183,0.711952,0.557627
0.649242,0.552592,0.515178,0.49464,0.480744,0.470527,0.463034,0.458303,0.457429,0.464093
0.534228,0.583658,0.752935,1.24796,1.88393,2.02371,1.36237,0.943713,0.658579,0.551564
0.757999,0.701287,0.677628,0.663281,0.652677,0.64421,0.637322,0.631931,0.628419,0.628231
1.64202,2.83111,4.75263,3.20579,1.86642,1.37375,1.20333,1.13365,1.09996,1.08226
1.12536,1.04708,0.99756,0.970974,0.968126,1.00002,1.09166,1.28897,1.6063,1.89877
0.59671,0.635987,0.633977,0.600412,0.606904,0.651429,0.742847,0.895077,1.09274,1.24444
0.644764,0.631377,0.648709,0.723075,0.926562,1.35272,1.84507,1.84474,1.43987,1.06375
0.552932,0.604577,0.766644,1.14831,1.75364,2.09514,1.79334,1.28963,0.936887,0.743543
1.19627,1.13351,1.14957,1.34595,1.93527,2.93913,3.25219,2.52484,1.76091,1.32422
0.942646,0.899388,0.859918,0.833844,0.817264,0.809353,0.815082,0.853418,0.989425,1.42032
0.679072,0.570106,0.550159,0.533245,0.518955,0.506934,0.496864,0.488458,0.481459,0.47564
1.27783,1.94859,3.9276,3.48255,2.31097,1.39496,1.13538,1.05261,1.02095,1.00655
0.715581,0.72315,0.785808,1.01101,1.72613,2.78506,2.94021,1.88609,1.26026,0.859672
1.40443,1.29357,1.22307,1.17895,1.15629,1.15754,1.19648,1.30698,1.56249,2.01648
266622.0,266621.0,266621.0,266621.0,266621.0,266620.0,266620.0,266620.0,266620.0,266620.0
0.696726,0.704667,0.801854,1.06366,1.44295,1.5637,1.28928,0.955937,0.741609,0.624024
0.737455,0.686892,0.649818,0.621098,0.598887,0.581807,0.56875,0.558807,0.551256,0.545521
0.374617,0.694043,2.30855,2.59236,1.94225,0.6601,0.508748,0.439539,0.409421,0.400891
1.13962,1.46954,2.17706,2.72159,2.06254,1.50871,1.07663,0.883589,0.796511,0.754893
0.744505,0.588553,0.573992,0.566765,0.56108,0.556339,0.552337,0.548939,0.546048,0.543588
0.695449,0.956255,1.79787,2.62744,1.92744,1.28786,0.853567,0.716924,0.635123,0.612883
0.812135,0.780894,0.758514,0.742032,0.730007,0.72191,0.718131,0.721045,0.739201,0.798263
0.890618,1.05498,2.08218,2.98845,1.84193,0.993534,0.575421,0.455205,0.381198,0.351631
0.53322,0.563993,0.749363,1.40637,2.62216,2.76371,1.7621,1.03866,0.706565,0.563616
0.906227,0.815251,0.760366,0.727369,0.712246,0.711296,0.726733,0.773058,0.89541,1.18512
1.11132,1.37892,2.62495,4.36525,3.11601,2.08546,1.3824,1.14979,1.01311,0.975743
0.815178,0.631518,0.619321,0.613772,0.608921,0.604404,0.600193,0.596282,0.592666,0.589342
1.47197,2.2986,4.08209,3.67472,2.57191,1.55789,1.26891,1.09629,1.04955,1.0077
1.45079,1.35016,1.28536,1.25401,1.26107,1.328,1.49162,1.78114,2.11286,2.23872
0.889881,0.84688,0.821957,0.80729,0.801491,0.80762,0.835856,0.912547,1.09859,1.48365
1.25725,1.45696,1.96063,2.68409,3.01066,2.17686,1.67574,1.30702,1.14995,1.07961
1.50849,1.48427,1.64843,1.67163,1.94338,1.86506,2.03221,1.74609,1.75187,1.5065
1.90674,1.80416,1.82747,1.76612,1.83545,1.79188,1.88251,1.82334,1.89936,1.80569
1.60523,1.93389,2.35518,2.61179,2.58219,2.18589,1.89916,1.64174,1.52705,1.43946
266616.0,266616.0,266616.0,266616.0,266616.0,266615.0,266615.0,266615.0,266614.0,266614.0
0.630533,0.553443,0.537926,0.524793,0.513383,0.503486,0.49491,0.487481,0.481029,0.47541
0.487633,0.465521,0.446096,0.429316,0.415568,0.406802,0.411139,0.46472,0.719237,1.59848
0.449386,0.441806,0.459741,0.552802,0.841155,1.53066,1.92916,1.70247,1.01116,0.738414
0.843009,1.2115,2.36037,3.64053,3.00623,1.80667,1.17622,0.905952,0.793028,0.744221
0.908988,0.935691,0.902635,0.866273,0.844783,0.829551,0.817478,0.807747,0.800766,0.798594
0.663591,0.639384,0.635039,0.652272,0.69785,0.781937,0.906742,1.04305,1.12304,1.09646
1.07846,1.13117,1.55921,1.59267,2.02309,1.48487,1.5577,1.1285,1.18353,0.985373
1.18875,3.06082,7.39876,4.91997,1.9412,1.28103,1.03808,0.96349,0.933636,0.923793
0.736147,0.647179,0.614231,0.595989,0.583043,0.572816,0.564584,0.558444,0.555386,0.558548
0.851821,1.08316,1.79736,3.03335,3.25616,2.26006,1.4651,1.07291,0.900391,0.823646
0.675006,0.590705,0.579764,0.572697,0.567333,0.563135,0.560282,0.559805,0.564779,0.584546
0.753395,0.810367,0.927737,1.13634,1.34758,1.42105,1.31895,1.1311,0.964872,0.848824
0.702303,0.6364,0.612696,0.602619,0.588489,0.589945,0.596422,0.612714,0.628615,0.700266
0.516185,0.47016,0.446201,0.433725,0.429442,0.433981,0.452041,0.494552,0.581499,0.728175
0.300993,0.29426,0.288365,0.283107,0.27841,0.274278,0.270801,0.26832,0.267953,0.273695
1.12733,9.40286,6.78047,2.38586,1.06421,0.878716,0.838453,0.823021,0.813932,0.80738
1.10292,0.957968,0.909287,0.889825,0.881055,0.877635,0.878649,0.886064,0.906531,0.958723
0.776115,0.997853,1.48229,2.14508,2.34572,1.88799,1.37025,1.04347,0.874621,0.791971
0.79482,0.725147,0.708989,0.68653,0.683309,0.673285,0.681443,0.689801,0.751684,0.882257
1.33286,1.7918,2.58866,2.90803,2.35636,1.75495,1.41992,1.26031,1.18718,1.15596
0.821441,0.702629,0.7157,0.750187,0.749156,0.748598,0.748168,0.747802,0.747475,0.74718
1.32109,2.32686,5.31168,3.84834,2.08549,1.32484,1.13548,1.03862,0.990268,0.972161
1.14421,1.04419,0.99869,0.982298,0.987773,1.01671,1.08061,1.19922,1.39422,1.64204
0.634113,0.703192,0.87925,1.26486,1.70757,2.07638,1.78285,1.42233,0.954934,0.847013
1.15585,1.0776,1.03743,1.02268,1.03567,1.0833,1.18453,1.35337,1.57809,1.74637
0.573846,0.54155,0.529722,0.519066,0.509559,0.501063,0.493483,0.48674,0.480781,0.475618
0.964451,3.64525,8.0636,3.23405,1.3197,0.8684,0.752051,0.714645,0.699813,0.692989
0.922831,0.765156,0.734909,0.721778,0.710615,0.700437,0.691126,0.683032,0.677304,0.672586
0.936605,1.24624,1.88708,2.42818,2.03994,1.64357,1.20232,1.05613,0.930099,0.909614
1.16098,1.65776,2.76969,3.60685,2.94632,1.98325,1.43224,1.17675,1.06202,1.0119
1.88062,1.74824,1.67977,1.65088,1.65746,1.69899,1.78669,1.92532,2.10956,2.28052
0.728899,0.668601,0.658176,0.650639,0.644044,0.638195,0.633004,0.628403,0.624324,0.620705
0.681545,0.701206,0.781189,1.05502,1.42459,1.843,1.56436,1.3073,0.938463,0.826843
0.768923,1.27107,2.43317,3.3939,2.6583,1.56549,1.02953,0.807683,0.715684,0.676784
0.970905,1.20156,1.98271,3.66811,4.31956,2.93227,1.78146,1.26207,1.04403,0.926057
0.504243,0.440944,0.433665,0.427333,0.421551,0.416281,0.411486,0.407133,0.403185,0.399605
0.522983,0.531929,0.563751,0.631243,0.760701,0.979131,1.2685,1.47698,1.45276,1.24054
0.568207,0.509471,0.481285,0.461938,0.447256,0.435888,0.427084,0.420321,0.415189,0.411392
0.728574,1.16729,2.21188,2.9104,1.78119,1.14383,0.738438,0.622565,0.544196,0.520143
2.15744,2.48021,3.15694,3.49473,2.98847,2.31198,1.87427,1.6371,1.51064,1.44352
1.08076,0.924153,0.875881,0.854758,0.84212,0.833044,0.826131,0.821295,0.819522,0.823962
266598.0,266599.0,266602.0,266600.0,266598.0,266597.0,266596.0,266596.0,266596.0,266596.0
1.00502,0.88034,0.843853,0.822841,0.80598,0.791041,0.777447,0.765043,0.753781,0.743689
1.13993,1.08863,1.06629,1.07033,1.10262,1.17197,1.27318,1.35949,1.45501,1.47307
0.852794,0.973641,1.20797,1.71221,2.29434,1.91928,1.5227,1.07724,0.853215,0.793227
0.978012,1.21685,2.27252,4.32327,3.88921,2.26531,1.4172,1.0882,0.957684,0.901646
0.544133,0.449582,0.442491,0.436238,0.430469,0.425171,0.420331,0.415929,0.411949,0.408365
1.02595,1.01308,1.06459,1.21686,1.49679,1.76868,1.807,1.57554,1.30855,1.10966
0.775237,0.742931,0.734488,0.748706,0.792271,0.87682,1.01362,1.18685,1.32941,1.35251
2.80364,4.20759,5.29219,3.77051,2.96892,2.34991,2.18475,2.10414,2.07052,2.06989
0.832626,0.775285,0.746352,0.72032,0.697018,0.676282,0.657939,0.641813,0.627725,0.6155
2.01396,4.84813,7.42576,3.97594,2.16612,1.61726,1.44057,1.36943,1.33321,1.3118
1.44228,1.36079,1.32797,1.33366,1.38293,1.47627,1.61579,1.77475,1.90731,1.94777
0.818325,0.749776,0.719402,0.697016,0.678905,0.664061,0.651976,0.642221,0.634433,0.628287
0.513905,0.591757,0.860567,1.60495,2.55706,2.36417,1.51877,0.962199,0.701828,0.585522
1.33877,1.33179,1.34451,1.49874,1.6507,1.93978,2.15219,2.18423,1.99823,1.75966
1.03453,0.939861,0.884165,0.871047,0.870184,0.881146,0.874614,0.922781,1.01249,1.24786
0.456909,0.409106,0.397897,0.392866,0.389201,0.385934,0.382826,0.379824,0.376925,0.374165
0.950434,1.91707,4.03569,2.62857,1.54911,0.939611,0.773221,0.719303,0.69781,0.687469
0.571818,0.535842,0.508375,0.486471,0.469624,0.460303,0.464909,0.502301,0.616686,0.896202
1.56607,6.27932,10.4746,3.40854,1.72675,1.25681,1.13997,1.12212,1.11086,1.10229
1.67775,1.46926,1.41539,1.37886,1.34736,1.3192,1.29398,1.27145,1.25145,1.23376
0.712333,0.660039,0.63175,0.611293,0.595076,0.581798,0.570946,0.562191,0.555487,0.551218
0.802375,1.24236,1.86772,2.62414,2.11323,1.49036,1.0849,0.88179,0.786052,0.74132
1.24258,1.26018,1.30187,1.35646,1.41591,1.45434,1.46426,1.4361,1.39033,1.33608
2.76249,4.94081,7.36934,5.01095,3.15867,2.47585,2.23897,2.14357,2.09899,2.07634
1.66141,1.36627,1.30314,1.27319,1.25087,1.2318,1.21497,1.20006,1.18689,1.17536
1.78789,1.88301,1.98657,2.01146,1.94697,1.84465,1.73596,1.6478,1.58534,1.54931
1.77394,2.12251,2.80834,3.29963,2.96896,2.31781,1.86033,1.60853,1.47886,1.41316
3.14808,3.23874,3.49732,3.26956,3.22187,2.87785,2.79089,2.59762,2.5708,2.48932
1.65479,1.18702,1.1611,1.14423,1.12899,1.11532,1.10483,1.10304,1.1058,1.0933
1.59349,2.32787,4.09979,4.33235,2.50544,1.75967,1.36293,1.23844,1.16382,1.13634
1.72076,1.38833,1.29766,1.25078,1.21668,1.1891,1.16609,1.14689,1.13096,1.11806
1.80977,3.92567,7.81838,4.35112,2.17758,1.49863,1.31644,1.25034,1.21767,1.1975
0.842718,0.78212,0.754681,0.743531,0.732278,0.729163,0.728344,0.745631,0.785012,0.914136
0.893323,1.11284,1.59581,2.15783,2.21059,1.73805,1.28224,0.997492,0.848627,0.773403
1.36292,1.81049,3.55481,5.40347,3.97539,2.39473,1.53326,1.29706,1.16027,1.1266
1.56226,1.54769,1.55483,1.60537,1.75002,2.10006,2.7698,3.53655,3.64241,3.05834
2.15174,1.63666,1.60996,1.58935,1.57124,1.55537,1.54149,1.52939,1.51884,1.50966
0.898293,0.993374,1.16901,1.44685,1.77189,1.94244,1.85125,1.59557,1.35171,1.1782
1.67774,1.72942,1.98309,2.25963,2.52886,2.57512,2.41219,2.15227,1.93692,1.78656
0.924479,0.694695,0.669898,0.658674,0.649609,0.642022,0.635692,0.630457,0.626153,0.62264
1.13278,1.57658,2.36029,2.74382,2.24345,1.61816,1.24969,1.06862,0.984064,0.94707
0.782785,0.943229,1.32028,2.06613,2.53101,2.4085,1.64477,1.23249,0.938007,0.800824
1.53032,1.39204,1.28032,1.2192,1.1957,1.18586,1.18259,1.18439,1.1931,1.21524
1.33405,1.51689,1.58323,1.7519,1.63443,1.62886,1.41804,1.27904,1.20032,1.16104
0.963867,1.17955,2.40797,4.99124,4.11615,2.16753,1.31396,1.01093,0.897771,0.850814
1.17873,0.852139,0.825436,0.803708,0.785034,0.769093,0.755594,0.744252,0.734805,0.727009
1.03304,1.05423,1.14181,1.35231,1.73279,2.11955,2.14101,1.82109,1.49144,1.2745
1.81123,2.47158,3.14227,3.36274,2.58047,2.11257,1.70465,1.57136,1.4664,1.42029
1.28825,1.13243,1.0757,1.05279,1.04381,1.04285,1.04971,1.06905,1.11425,1.21841
2.11072,3.0236,5.4741,5.56992,3.27669,2.3082,1.94628,1.82486,1.7762,1.75324
1.19122,1.13645,1.10799,1.10249,1.12566,1.19726,1.35529,1.65501,2.07343,2.37163
2.86224,4.76622,8.6169,6.10194,3.48917,2.66503,2.35156,2.213,2.14324,2.1062
